dataset_id,dataset_name,dataset_title,extra_key,extra_value
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,spatial-data-service-type,
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,spatial-reference-system,
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,spatial_harvester,true
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,harvest_object_id,da9bb7ad-56a9-400a-8fc4-9b466a15c9c4
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
0ddb1076-b9a4-4d0c-9885-72c078939918,inspire-ortofotokartes-inspire-view1,Inspire ortofotokartes - INSPIRE View,harvest_source_title,Geoprodukti
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,access_constraints,[]
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,bbox-east-long,20.700
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,bbox-north-lat,58.100
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,bbox-south-lat,55.600
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,bbox-west-long,28.500
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,contact-email,viis@izm.gov.lv
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,coupled-resource,[]
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2024-11-20""}, {""type"": ""revision"", ""value"": ""2024-11-20""}, {""type"": ""creation"", ""value"": ""2025-12-05""}]"
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,frequency-of-update,
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,guid,51044dcd-7bce-4af0-baa4-a82a579b4d31
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,licence,[]
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,lineage,Valsts izglītības informācijas sistēma
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,metadata-date,2025-12-05T07:02:26.931Z
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,metadata-language,lav
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,progress,
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,resource-type,dataset
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,responsible-party,"[{""name"": ""Izgl\u012bt\u012bbas un zin\u0101tnes ministrija"", ""roles"": [""pointOfContact""]}]"
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,spatial-data-service-type,
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,spatial-reference-system,
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,spatial_harvester,true
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,harvest_object_id,aedeb4d7-3091-4548-8a6d-34e629874ce6
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
f0f109a6-2f01-4488-b4a8-ad6de9385c86,izgltbas-iestdes,Izglītības iestādes,harvest_source_title,Geoprodukti
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,access_constraints,[]
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,bbox-east-long,20.700
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,bbox-north-lat,58.100
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,bbox-south-lat,55.600
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,bbox-west-long,28.500
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,contact-email,ais@lgs.lv
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/c446a636-c152-4ac7-8397-e96096c5e190/formatters/xml""], ""uuid"": [""c446a636-c152-4ac7-8397-e96096c5e190""]}]"
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2025-11-28""}, {""type"": ""revision"", ""value"": ""2025-07-10""}, {""type"": ""creation"", ""value"": ""2025-11-28""}]"
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,frequency-of-update,
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,graphic-preview-description,large_thumbnail
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,graphic-preview-file,
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,graphic-preview-type,png
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,guid,87d3fb95-dd52-4d01-b238-7b2fbe9674a1
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,licence,[]
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,lineage,Atbilstoši INSPIRE specifikācijai
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,metadata-date,2025-11-28T09:06:59.169Z
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,metadata-language,lav
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,progress,
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,resource-type,service
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,responsible-party,"[{""name"": ""VAS \""Latvijas gaisa satiksme\"""", ""roles"": [""pointOfContact""]}]"
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,spatial-data-service-type,download
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,spatial-reference-system,
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,spatial_harvester,true
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,harvest_object_id,621d73ba-d50e-4673-9605-180d4a17420e
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
78427a8e-a6eb-401f-8c52-15b97cf583cd,pacelans-laukumi-inspire-dati-wfs,Pacelšanās laukumi (INSPIRE dati) WFS,harvest_source_title,Geoprodukti
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,access_constraints,[]
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,bbox-east-long,20.700
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,bbox-north-lat,58.100
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,bbox-south-lat,55.600
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,bbox-west-long,28.500
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,contact-email,ais@lgs.lv
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/95b5d2fc-0224-4044-8b6f-f25213a4d004/formatters/xml""], ""uuid"": [""95b5d2fc-0224-4044-8b6f-f25213a4d004""]}]"
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2025-11-28""}, {""type"": ""revision"", ""value"": ""2025-09-04""}, {""type"": ""creation"", ""value"": ""2025-11-28""}]"
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,frequency-of-update,
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,graphic-preview-description,large_thumbnail
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,graphic-preview-file,
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,graphic-preview-type,png
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,guid,02264a67-2879-4180-aefa-6ae86a03eca2
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,licence,[]
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,lineage,Atbilstoši INSPIRE specifikācijai
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,metadata-date,2025-11-28T09:11:28.716Z
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,metadata-language,lav
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,progress,
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,resource-type,service
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,responsible-party,"[{""name"": ""VAS \""Latvijas gaisa satiksme\"""", ""roles"": [""pointOfContact""]}]"
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,spatial-data-service-type,view
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,spatial-reference-system,
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,spatial_harvester,true
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,harvest_object_id,e1c7dbe2-22ab-48ef-8cd1-6ab23ee3ab88
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
00a9a4bf-38ca-46cb-b3ec-5b667f95b39d,instrumentls-pieejas-procedra-inspire-dati-wms,Instrumentālās pieejas procedūra (INSPIRE dati) WMS,harvest_source_title,Geoprodukti
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),access_constraints,[]
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),bbox-east-long,20.700
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),bbox-north-lat,58.100
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),bbox-south-lat,55.600
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),bbox-west-long,28.500
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),contact-email,toms.tensons@lgia.gov.lv
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/e50931d3-3e53-424f-a1b2-7666c826b590/formatters/xml""], ""uuid"": [""e50931d3-3e53-424f-a1b2-7666c826b590""]}]"
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2025-11-11""}, {""type"": ""revision"", ""value"": ""2024-07-05""}, {""type"": ""creation"", ""value"": ""2025-11-11""}]"
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),frequency-of-update,
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),graphic-preview-description,large_thumbnail
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),graphic-preview-file,
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),graphic-preview-type,png
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),guid,275e9a9f-12b3-435a-bf15-8f7d6b1160af
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),licence,[]
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),lineage,"Aerofotografēšana veikta ar analogajām kamerām, iegūstot melnbaltās aeroainas M1:30000. 2001.gadā pievienotas austrumu robežai IKONOSS satelītattēli, lai noslēgtu visu Latvijas teritoriju."
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),metadata-date,2025-11-11T07:40:50.134Z
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),metadata-language,lav
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),progress,
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),resource-type,service
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),responsible-party,"[{""name"": ""Latvijas \u0122eotelpisk\u0101s inform\u0101cijas a\u0123ent\u016bra"", ""roles"": [""pointOfContact""]}]"
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),spatial-data-service-type,download
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),spatial-reference-system,
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),spatial_harvester,true
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),harvest_object_id,cce33d89-bf17-4be8-beae-7680c55e6f2e
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
7054adaa-5b66-4f27-978c-7506878e5450,melnbalt-ortofotokarte-1994-1999-g-1-cikls,Melnbaltā ortofotokarte 1994.-1999. g. (1. cikls),harvest_source_title,Geoprodukti
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),access_constraints,[]
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),bbox-east-long,20.700
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),bbox-north-lat,58.100
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),bbox-south-lat,55.600
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),bbox-west-long,28.500
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),contact-email,toms.tensons@lgia.gov.lv
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/3c922ddf-f115-4154-8246-e3fc3d72c6e4/formatters/xml""], ""uuid"": [""3c922ddf-f115-4154-8246-e3fc3d72c6e4""]}]"
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2025-11-10""}, {""type"": ""revision"", ""value"": ""2024-07-05""}, {""type"": ""creation"", ""value"": ""2025-11-10""}]"
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),frequency-of-update,
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),graphic-preview-description,large_thumbnail
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),graphic-preview-file,
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),graphic-preview-type,png
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),guid,ad00f848-2a15-4985-b96e-fda5738d7c68
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),licence,[]
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),lineage,"Pakalpojums ietver ortofotokarti krāsainajā krāsu spektrā visai valsts teritorijai ar 0,5 metru izšķirtspēju, ar aerofotografēšanas laiku no 2007.-2008.gadam. Aerofotografēšana veikta ar digitālo kameru Vexcel “UltraCamX” (216 megapikseļi), lidojuma"
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),metadata-date,2025-11-10T14:31:36.58Z
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),metadata-language,lav
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),progress,
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),resource-type,service
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),responsible-party,"[{""name"": ""Latvijas \u0122eotelpisk\u0101s inform\u0101cijas a\u0123ent\u016bra"", ""roles"": [""pointOfContact""]}]"
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),spatial-data-service-type,download
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),spatial-reference-system,
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),spatial_harvester,true
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),harvest_object_id,a47c39c4-6745-4c3b-ab15-a6d44dda439d
ac4671d9-77e8-4cac-a1bc-67674b8b6d92,krsain-ortofotokarte-2007-2008-g-3-cikls,Krāsainā ortofotokarte 2007.-2008. g. (3. cikls),harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
